PREFERENCE,PROPERTY_TYPE,CITY,LOCALITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,FURNISH,FACING,AGE,FLOOR_NUM,TOTAL_FLOOR,MAX_PRICE,PRICE_SQFT,LISTING,AMENITIES
S,Residential Apartment,Gurgaon,Sector 70A Gurgaon,1,1,3,3,4,4,6,1,1,22,15800000,7995,P,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 62 Gurgaon,1,1,3,3,2,4,5,1,9,32,43000000,16610,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 63 Gurgaon,1,1,4,4,4,1,5,5,4,4,42000000,16800,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 104 Gurgaon,1,1,3,4,4,4,5,1,17,17,11501000,6236,R,"1,72,02,12,32,46,19,100"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,4,4,4,4,5,1,12,34,40000000,14545,R,"1,72,02,12,32,46,19,100"
S,Residential Apartment,Gurgaon,Sector 109 Gurgaon,1,1,4,4,4,1,5,1,11,14,40000000,14705,R,"1,72,12,32,46,19,103"
S,Residential Apartment,Gurgaon,Sector 3 Gurgaon,1,1,4,4,4,4,5,1,10,17,24500000,19490,R,"1,72,02,12,32,46,19,100"
S,Residential Apartment,Gurgaon,Sector 3 Gurgaon,1,1,2,2,3,2,5,5,9,17,11500000,7963,R,"10,17,2,5,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Independent/Builder Floor,Gurgaon,Malibu Town,1,1,3,3,3,4,2,1,3,4,18000000,13333,R,"17,5,20,32,21,23,24,47,28,19,6,9,40,41,42,43,12,25,26,3"
S,Independent/Builder Floor,Gurgaon,Malibu Town,1,1,3,3,2,4,0,6,2,4,16900000,9657,R,"23,24,6,19,25,26"
S,Independent/Builder Floor,Gurgaon,Sector 45 Gurgaon,1,1,3,3,3,4,7,1,1,4,27000000,12500,R,"17,5,20,32,21,23,24,47,39,28,19,6,9,40,41,42,43,12,25,26,3"
S,Independent/Builder Floor,Gurgaon,Sector 57 Gurgaon,1,1,4,4,4,4,7,6,1,4,23000000,7472,R,"17,5,20,32,21,23,24,46,39,28,19,6,9,40,41,42,43,25,26,3"
S,Residential Apartment,Gurgaon,Sector 3 Gurgaon,1,1,3,3,4,4,5,5,3,17,17000000,8180,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,43,25,26,31,33,12,3,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 48 Gurgaon,1,1,4,4,2,4,3,6,1,4,27000000,90000,R,"5,32,23,24,6,29,19,25,26"
S,Independent/Builder Floor,Gurgaon,Sector 46 Gurgaon,1,1,3,3,3,2,1,3,1,3,21000000,17514,P,"5,32,23,24,6,19,25,26,101,102"
S,Residential Apartment,Gurgaon,South City 1,1,1,3,2,2,2,3,3,G,4,16500000,11794,P,"5,17,20,21,23,24,6,19,101,102"
S,Residential Apartment,Gurgaon,South City,1,1,2,2,2,2,3,3,G,4,11900000,17000,P,"51,72,02,32,41,91,01,100"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,2,2,1,2,7,3,1,11,14500000,16111,P,"32,17,5,8,20,21,44,23,45,24,46,47,28,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,4,5,4,1,5,3,12,18,45000000,20000,P,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,3,3,2,2,1,3,12,16,25455000,15427,P,"32,17,5,8,20,21,44,23,45,24,46,47,28,30,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,3,4,4,2,1,3,14,16,32500000,18065,P,"32,17,5,8,20,21,44,23,45,24,46,28,30,19,1,6,9,40,41,42,43,25,26,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,3,2,2,1,7,3,10,16,22200000,16444,P,"32,17,5,8,20,21,44,23,45,24,47,28,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,3,2,2,2,1,3,2,16,22400000,17244,P,"5,17,20,21,23,24,6,19,101,102"
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,4,4,4,0,3,2,12,13,42500000,9444,R,"5,17,21,23,24,6,19,102,103"
S,Residential Apartment,Gurgaon,Nirvana Country,1,1,3,3,3,4,3,2,5,19,18500000,10187,R,"17,21,23,6,103"
S,Independent/Builder Floor,Gurgaon,Sector 49 Gurgaon,1,1,2,2,2,4,3,1,2,3,9000000,48648,R,"52,36,29,103"
S,Independent House/Villa,Gurgaon,Uppals Southend,1,1,4,4,3,4,4,1,,3,67500000,290948,R,"5,23,6,26"
S,Independent/Builder Floor,Gurgaon,Uppals Southend,1,1,3,2,2,4,3,2,2,2,12000000,60000,R,"5,32,23,24,6,29,19,25,26"
S,Independent/Builder Floor,Gurgaon,Sector 67A Gurgaon,1,1,4,3,2,4,4,1,1,4,22500000,14062,R,"1,01,102"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,2,2,1,2,5,6,7,13,4900000,9780,R,"17,5,8,20,21,23,24,47,19,6,40,43,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,3,4,4,2,1,3,14,18,28200000,17090,P,"32,17,5,8,20,21,44,23,45,24,46,47,28,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,3,3,3,2,1,3,3,18,17600000,12580,P,"5,17,20,21,23,24,6,19,101,102"
S,Independent/Builder Floor,Gurgaon,South City 1,1,1,4,5,4,2,5,6,2,4,28000000,14736,P,"5,32,23,24,6,19,25,26,101,102"
S,Residential Apartment,Gurgaon,Sector 31 Gurgaon,1,1,3,5,4,2,5,3,10,18,35000000,18918,P,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 47 Gurgaon,1,1,3,5,3,4,1,3,9,18,44000000,23783,P,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Heritage City,1,1,3,4,2,2,5,3,4,9,32000000,12800,P,"5,17,20,21,23,24,6,19,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 92 Gurgaon,1,1,3,4,3,4,1,5,4,4,14000000,7777,R,"17,5,20,21,44,23,24,46,19,1,6,9,40,41,42,43,12,25,26,3,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 46 Gurgaon,1,1,3,3,3,4,5,3,2,2,18800000,14461,P,"17,8,20,32,23,24,47,28,39,19,1,6,9,40,42,43,12,25,26,3,101"
S,Independent/Builder Floor,Gurgaon,Sector 41 Gurgaon,1,1,3,3,3,2,0,6,2,4,26000000,13000,P,"17,5,8,20,32,10,21,44,23,45,24,46,47,28,19,6,30,41,42,43,25,26"
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,4,5,4,2,4,3,14,14,33000000,13750,P,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,3,5,4,2,4,3,10,18,22500000,13235,P,"1,72,32,41,91,01,102"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,3,3,2,2,4,1,20,29,14650000,8400,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Independent/Builder Floor,Gurgaon,Uppals Southend,1,1,3,2,2,4,3,2,2,2,11000000,51162,R,"5,32,23,24,6,29,19,25,26"
S,Independent/Builder Floor,Gurgaon,Sector 48 Gurgaon,1,1,3,2,3,4,4,6,3,4,17500000,72916,R,"5,17,23,24,9,30,102,103"
S,Independent/Builder Floor,Gurgaon,Uppals Southend,1,1,4,4,3,4,3,6,3,4,29500000,94855,R,"5,23,6,29,26,103"
S,Independent/Builder Floor,Gurgaon,Uppals Southend,1,1,3,2,4,4,4,2,1,2,13000000,54166,R,"5,32,23,24,6,29,19,25,26"
S,Independent/Builder Floor,Gurgaon,Uppals Southend,1,1,3,3,2,4,4,2,1,3,13000000,54166,R,"52,36,19,103"
S,Independent House/Villa,Gurgaon,Uppals Southend,1,1,6,6,4,4,3,2,,3,37500000,230061,R,"52,36,26,103"
S,Independent/Builder Floor,Gurgaon,Sector 56 Gurgaon,1,1,2,2,3,4,3,1,2,3,10500000,35000,R,"5,23,24,6,103"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,2,2,1,4,3,6,4,13,5000000,10000,R,"17,5,21,32,44,23,24,19,6,40,41,42,33,101,102,103"
S,Residential Apartment,Gurgaon,Sector 81 Gurgaon,1,1,3,4,4,4,8,1,9,29,24700000,11823,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,3,3,4,2,2,1,23,29,15100000,8871,R,"32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,3,3,3,4,3,1,21,29,14600000,8578,R,"32,10,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,3,3,3,2,4,1,22,29,14200000,8343,R,"32,10,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,2,2,3,4,3,6,1,26,15000000,14285,R,"21,1,6,19,40,33,12,3,103"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,2,2,3,4,0,6,2,26,14200000,14730,R,"1,33,12,3,103"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,2,2,2,4,0,5,7,32,12000000,12121,R,"2,20,21,1,6,33,12,3,26,103"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,4,6,3,4,6,1,10,26,22000000,5641,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 77 Gurgaon,1,1,2,2,2,0,1,6,17,18,9500000,7078,R,"5,20,21,1,6,12,3,26"
S,Residential Apartment,Gurgaon,Sector 83 Gurgaon,1,1,3,4,4,0,4,6,10,16,21000000,16934,R,"17,20,21,1,24,6,19,12,3,31,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 49 Gurgaon,1,1,3,3,2,4,3,2,2,3,14000000,48611,R,"52,36,29,103"
S,Independent/Builder Floor,Gurgaon,Sector 48 Gurgaon,1,1,4,4,2,4,3,6,4,4,28500000,95000,R,"5,23,24,6,25,26,102,103"
S,Residential Apartment,Gurgaon,Sector 83 Gurgaon,1,1,2,2,2,4,3,1,19,21,7500000,6024,R,"17,5,8,20,21,23,24,47,39,19,1,6,9,40,33,12,25,26,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,4,4,3,4,0,5,20,34,38500000,14000,R,"2,20,21,1,23,6,29,9,12,3,103"
S,Residential Apartment,Gurgaon,Sector 82A Gurgaon,1,1,3,4,3,4,6,1,B,32,23500000,19714,R,"17,5,20,21,44,23,45,24,46,47,28,19,1,6,9,43,33,12,25,26,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,4,4,3,4,5,5,B,26,25800000,17142,R,"17,5,20,21,44,23,45,24,19,1,6,9,33,12,25,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,3,4,4,2,8,1,17,19,15600000,8087,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Independent/Builder Floor,Gurgaon,Uppals Southend,1,1,3,3,4,4,4,2,G,2,18000000,83720,R,"5,32,23,24,6,29,19,25,26"
S,Independent/Builder Floor,Gurgaon,"Block-A, DLF City Phase 1",1,1,4,5,4,4,3,6,2,4,49999999,12499,R,"23,1,24,6,19,25,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,1,3,3,2,4,1,6,1,4,27000000,12000,R,"17,5,20,10,23,45,24,46,29,19,6,40,30,41,42,25,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,1,3,3,2,4,1,6,2,4,22800000,14250,R,"17,5,20,32,10,21,44,23,45,24,46,29,9,30,25,3,102,103"
S,Residential Apartment,Gurgaon,Sector 82A Gurgaon,1,1,4,4,4,4,3,1,10,32,26500000,19776,R,"10,32,17,5,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,3,3,4,4,3,1,10,29,14000000,7700,R,"17,2,20,21,23,19,1,6,40,30,43,33,12,26,3,101,102"
S,Residential Apartment,Gurgaon,Sector 53 Gurgaon,1,1,3,4,4,4,5,6,7,18,40000000,13816,R,"17,5,8,20,21,10,44,23,45,24,39,29,19,1,6,40,30,33,12,3,31,101,102,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,1,4,5,2,4,5,6,2,4,45000000,12857,R,"5,23,24,6,29,19,25,101,102"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,3,5,3,2,1,1,9,18,16200000,8307,R,"2,5,20,21,1,6,33,12,3,31"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,3,3,2,2,1,1,12,29,14000000,8484,R,"21,6"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,2,2,3,2,5,1,1,18,12300000,9111,R,"2,5,20,21,1,6,33,12,3,31"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,3,5,3,2,3,1,12,18,16300000,8358,R,"2,5,20,21,1,6,33,12,3,31"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,3,5,3,2,1,1,3,18,16350000,8384,R,"5,20,21,44,1,6,33,12,3,25,31"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,3,3,1,4,5,6,6,18,18400000,9435,R,"17,5,8,20,21,23,45,24,29,19,1,6,33,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Uppals Southend,1,1,3,2,2,4,3,2,2,2,11000000,50000,R,"5,32,23,24,6,29,19,25,26"
S,Residential Apartment,Gurgaon,Sector 77 Gurgaon,1,1,3,2,2,4,8,6,12,18,12500000,6806,R,"17,5,20,21,44,23,24,19,1,6,9,40,41,30,42,12,26,3,102"
S,Independent/Builder Floor,Gurgaon,Uppals Southend,1,1,4,5,3,2,5,6,3,4,35000000,70000,R,"5,32,23,24,6,19,25,26"
S,Residential Apartment,Gurgaon,Sector 108 Gurgaon,1,1,2,2,3,4,5,1,10,15,9700000,9238,R,"32,17,5,8,20,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 82A Gurgaon,1,1,3,3,3,2,3,2,31,32,18700000,10394,R,"2,20,21,1,6,33,12,3"
S,Residential Apartment,Gurgaon,Sector 91 Gurgaon,1,1,3,4,4,2,3,1,4,13,16000000,6896,R,"20,21,23"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,2,2,1,2,4,6,7,13,4150000,8283,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 82A Gurgaon,1,1,4,4,4,2,3,2,18,32,27000000,10481,R,"20,21,1,6,33,12,3"
S,Residential Apartment,Gurgaon,Sector 81 Gurgaon,1,1,4,4,4,2,3,2,25,29,34500000,12356,R,"2,20,21,1,23,6,9,30,33,12,3,26"
S,Residential Apartment,Gurgaon,Sector 82A Gurgaon,1,1,3,3,4,2,5,1,27,32,17500000,9625,R,"17,2,5,20,21,44,23,45,24,46,29,19,1,6,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 91 Gurgaon,1,1,2,2,2,2,6,1,9,13,8700000,6641,R,"2,20,21,32,10,23,47,29,1,9,40,42,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 81 Gurgaon,1,1,4,4,4,2,6,2,11,19,37000000,13439,R,"23,24,6,19,101,102"
S,Residential Apartment,Gurgaon,Sector 91 Gurgaon,1,1,3,3,4,2,3,2,1,13,13000000,6981,R,"2,5,20,21,23,45,29,1,9,30,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,2,2,1,2,3,6,5,13,3900000,7784,R,"17,5,8,20,21,44,23,24,19,6,30,42,12,101,102,103"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,2,2,1,4,3,6,8,14,3750000,7281,R,"20,21,32,44,23,1,24,6,28,19,25,101,103"
S,Residential Apartment,Gurgaon,Sector 81 Gurgaon,1,1,3,4,4,2,1,1,18,29,23500000,11233,R,"2,20,21,44,23,46,29,1,6,9,40,30,41,43,33,12,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 104 Gurgaon,1,1,3,4,4,2,5,1,15,27,17300000,7554,R,"10,32,17,5,8,20,21,44,23,24,46,47,28,29,30,39,19,1,6,9,40,41,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,2,2,3,2,1,1,4,13,6200000,4769,R,"17,20,21,23,6"
S,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,1,4,4,2,4,3,1,2,4,41000000,18636,R,"5,10,21,45,24,46,47,29,00,00,00,00,00,00,00,00,000"
S,Residential Apartment,Gurgaon,DLF Phase 3,1,1,3,4,4,4,5,3,3,9,42500000,13281,R,"17,2,5,20,21,44,23,24,46,47,29,30,19,1,6,9,40,41,42,43,25,26,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 56 Gurgaon,1,1,3,3,4,4,2,2,5,9,17000000,7083,R,"17,5,20,21,23,24,46,29,19,6,9,40,30,41,42,43,25,26,101,102"
S,Residential Apartment,Gurgaon,Sector 56 Gurgaon,1,1,4,3,4,4,2,2,6,9,15100000,7550,R,"17,5,20,21,44,23,24,47,29,19,9,40,30,41,42,43,33,25,26,101,102,103"
S,Residential Apartment,Gurgaon,DLF Phase 4,1,1,3,3,2,4,2,3,19,22,22500000,14516,R,"17,2,5,20,21,23,24,46,47,39,29,19,1,6,9,40,30,41,33,12,25,26,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,4,3,4,3,2,24,30,73333333,27000,R,"17,5,20,21,32,44,23,45,24,39,29,19,1,6,40,30,41,12,3,101,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,6,3,2,3,2,26,36,160000000,39781,R,"5,17,20,21,23,24,6,19,101,102"
S,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,1,4,5,4,4,3,6,4,4,57500000,114541,R,"5,32,10,44,23,45,24,46,47,29,19,1,6,9,30,43,12,25,26,3,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,1,4,4,4,4,3,6,2,4,62500000,124501,R,"5,32,10,44,23,45,24,46,47,28,29,19,6,30,43,25,26,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,4,3,0,5,1,9,30,69500000,27000,R,"17,5,20,21,44,23,24,39,19,1,6,12,25,3,101,102"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,4,3,2,5,2,12,30,69999999,26000,R,"17,5,20,21,44,23,24,29,19,1,6,40,33,12,3,31,101"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,3,4,3,4,5,1,8,24,22000000,14193,R,"5,17,20,21,23,24,6,19,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,2,2,3,4,5,5,11,26,15500000,15500,R,"5,17,20,21,44,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 104 Gurgaon,1,1,3,2,2,4,3,5,15,35,14500000,10439,R,"2,20,21,1,30,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,3,3,3,4,3,1,12,24,17500000,10306,R,"2,20,21,1,23,6,9,33,12,3,26,101,102,103"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,4,4,4,4,4,5,6,24,45500000,9784,R,"2,20,21,1,23,6,9,33,12,3,26,101,102,103"
S,Residential Apartment,Gurgaon,Sector 103 Gurgaon,1,1,3,3,4,2,3,1,10,18,16500000,8250,R,"2,21,1,6,33,12,3,26,101,102"
S,Residential Apartment,Gurgaon,Sector 95 Gurgaon,1,1,3,3,2,1,1,5,3,3,13000000,4545,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 95 Gurgaon,1,1,3,2,2,1,0,5,1,3,11500000,7692,R,"16,33,103"
S,Residential Apartment,Gurgaon,Sector 95 Gurgaon,1,1,3,2,2,1,2,5,2,3,10600000,7090,R,"10,32,17,5,8,20,21,44,23,45,24,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 95 Gurgaon,1,1,3,3,2,4,5,5,3,3,11000000,6271,R,"5,32,23,24,6,29,19,25,26,101,102,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,4,3,4,3,3,14,30,64000000,23000,R,"17,5,20,21,32,44,23,24,29,19,6,40,30,33,12,101,102,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,3,4,4,4,3,3,10,30,50000000,25000,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,4,3,4,3,3,11,30,65000000,24000,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,29,30,39,19,1,6,9,40,41,42,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,3,4,3,4,3,3,20,30,58000000,25000,R,"17,5,8,20,21,10,32,44,23,45,24,29,19,1,6,9,40,30,41,33,12,25,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sohna,1,1,2,2,3,2,0,1,7,18,7300000,5775,R,"5,20,21,23,1,6,9,30,33,12,3,26"
S,Residential Apartment,Gurgaon,Sohna,1,1,2,2,2,4,3,1,5,14,3650000,7046,R,"17,5,20,21,44,23,24,46,47,29,19,1,6,30,33,12,25,26,3,31,102"
S,Residential Apartment,Gurgaon,Sohna,1,1,2,2,3,0,4,1,9,14,3800000,6327,R,"17,5,20,21,44,23,45,24,46,47,29,19,1,6,30,33,12,25,26,3,31"
S,Residential Apartment,Gurgaon,Sector-33 Sohna,1,1,3,3,3,2,3,5,15,22,15000005,10000,R,"17,2,5,20,21,23,24,29,19,1,6,33,12,25,3,31"
S,Residential Apartment,Gurgaon,Sector 68 Gurgaon,1,1,2,2,2,2,5,1,7,30,7600000,9500,R,"17,5,20,21,44,23,45,24,46,47,29,19,1,6,30,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 51 Gurgaon,1,1,4,4,3,4,5,3,10,10,47000000,8103,R,"5,17,20,21,23,24,6,19,102,103"
S,Residential Apartment,Gurgaon,Sector 65 Gurgaon,1,1,3,3,3,4,4,1,1,13,20500000,23699,R,"32,17,5,20,21,44,23,45,24,47,28,29,39,19,1,6,9,40,41,43,25,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Nirvana Country,1,1,3,4,4,4,5,2,3,19,19500000,10388,R,"17,5,20,21,10,23,24,47,29,19,1,6,9,40,30,41,42,33,12,25,26,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 28 Gurgaon,1,1,4,5,4,4,1,2,3,12,44500000,13049,R,"10,32,17,5,20,21,44,23,45,24,46,47,28,30,39,19,1,6,9,40,41,43,25,26,31,33,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 52 Gurgaon,1,1,3,3,2,4,5,6,3,4,18500000,77731,R,"5,32,21,44,23,45,24,46,29,19,6,40,43,25,26"
S,Independent/Builder Floor,Gurgaon,Sector 63A Gurgaon,1,1,3,3,3,4,0,6,3,4,19000000,8260,R,"8,19,40,41,42,3,102"
S,Independent/Builder Floor,Gurgaon,Sector 52 Gurgaon,1,1,3,3,2,4,1,6,2,4,17000000,9444,R,"32,21,44,24,46,47,9,30,43,26"
S,Residential Apartment,Gurgaon,Sector 56 Gurgaon,1,1,3,3,3,4,2,2,5,9,14500000,6590,R,"5,17,20,21,44,23,24,6,29,19,101,102"
S,Residential Apartment,Gurgaon,Sector 67 Gurgaon,1,1,4,3,4,4,3,1,9,14,31600000,13446,R,"10,32,17,5,8,20,21,44,23,24,46,47,29,30,19,1,6,40,41,42,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 67A Gurgaon,1,1,2,2,3,4,1,1,3,19,13400000,10339,R,"10,32,17,5,8,20,21,44,23,24,47,29,30,19,1,6,9,40,41,42,25,26,31,33,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,A Block Sushant Lok Phase 1,1,1,4,4,2,4,3,6,4,4,45000000,13636,R,"32,10,17,5,8,20,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 57 Gurgaon,1,1,4,4,2,0,0,6,1,4,23000000,87452,R,103
S,Independent House/Villa,Gurgaon,Chakkarpur,1,1,5,5,4,2,4,2,,3,75000000,197368,R,"17,5,8,32,23,24,46,47,28,29,19,1,6,9,40,41,43,12,25,26,3,101,102"
S,Independent House/Villa,Gurgaon,Sector 110 A Gurgaon,1,1,4,4,4,2,0,1,,3,96000000,309677,R,"8,23,6,19"
S,Independent/Builder Floor,Gurgaon,Sushant Lok Phase 3,1,1,3,3,3,4,5,6,2,4,16800000,13440,R,"17,5,32,21,44,45,24,39,29,6,40,41,25,26"
S,Independent/Builder Floor,Gurgaon,Sector 57 Gurgaon,1,1,3,3,2,4,5,6,1,4,16800000,13440,R,"5,32,21,24,47,6,19,41,26"
S,Residential Apartment,Gurgaon,Sector 79 Gurgaon,1,1,3,3,1,0,0,5,3,3,15000000,10000,R,"17,21,23,19,1,6,9,40,41,33,12,26,3,31"
S,Residential Apartment,Gurgaon,Sector 83 Gurgaon,1,1,3,2,2,2,5,5,8,32,12400000,8551,R,"21,32,23,1,6,19,33,12,3,26"
